Order Date,Sales         
6/9/14,37.4         
3/20/15,2.512         
3/20/15,18.864         
11/18/16,61.192         
11/18/16,67.84         
3/7/14,48.712         
3/7/14,17.94         
3/7/14,242.94         
5/15/16,7.764         
5/25/15,467.04         
8/2/15,128.85         
8/2/15,8.4         
8/2/15,199.98         
8/2/15,110.98         
11/6/16,207.984         
11/6/16,36.112         
11/6/16,35.568         
11/6/16,88.768         
11/7/16,12.9         
9/18/15,717.12         
12/7/15,21.36         
12/7/15,6.688         
12/7/15,773.94         
12/9/16,20.568         
12/9/16,4.356         
12/9/16,19.04         
11/16/14,5.22         
11/6/16,84.84         
9/6/15,7.24         
9/3/14,14.4         
4/24/16,15.552         
4/24/16,1325.76         
4/24/16,3.108         
8/31/17,6.672         
8/31/17,689.408         
12/7/17,1889.99         
12/18/15,55.936         
12/18/15,18.432         
12/18/15,20.32         
11/4/14,52.064         
3/10/17,48.784         
3/10/17,13.092         
1/31/16,109.592         
1/31/16,56.7         
5/7/17,79.99         
5/24/16,69.5         
5/24/16,191.6         
10/7/16,10.56         
4/30/14,47.79         
11/10/15,714.3         
11/9/15,2321.9         
11/9/15,17.94         
9/7/15,9.522         
9/7/15,791.964         
9/7/15,4.923         
5/11/17,209.979         
7/21/17,33.93         
7/21/17,222.32         
7/21/17,210.564         
11/24/14,35.168         
11/24/14,1502.376         
11/15/14,10.11         
11/15/14,772.47         
11/15/14,20.46         
3/23/17,347.58         
12/18/16,72.64         
12/18/16,772.47         
12/18/16,39.92         
7/29/17,33.48         
7/29/17,461.97         
7/29/17,137.62         
7/29/17,302.67         
9/2/14,239.976         
1/29/17,8.34         
1/29/17,8.57         
1/29/17,119.616         
12/26/16,212.94         
12/26/16,26.49         
8/9/15,687.4         
4/6/14,653.55         
4/6/14,33.9         
11/17/17,239.96         
7/11/15,199.836         
7/11/15,716         
7/11/15,221.06         
11/10/16,67.71         
11/10/16,129.92         
11/10/16,467.46         
11/10/16,61.4         
11/10/16,720.76         
11/10/16,5.184         
11/10/16,14.7         
3/31/14,8.134         
3/31/14,79.984         
9/18/15,18.54         
11/7/15,24.4         
5/19/17,195.64         
1/3/15,398.4         
1/3/15,7.056         
1/3/15,1352.3976         
9/8/15,26.4         
9/8/15,41.88         
4/3/16,99.846         
12/5/16,699.98         
12/5/16,584.82         
5/8/15,43.98         
5/8/15,377.97         
5/8/15,123.96         
9/22/17,391.98         
11/30/17,383.976         
11/30/17,1781.682         
1/15/17,21.4         
8/8/14,549.99         
8/8/14,167.535         
8/8/14,38.34         
8/8/14,53.88         
8/8/14,299.98         
11/5/15,62.8         
4/25/17,13.904         
4/20/14,744.1         
4/20/14,44.84         
4/20/14,401.59         
11/11/17,18.24         
11/25/17,359.499         
11/25/17,10.48         
12/18/15,20.736         
9/8/16,35.168         
9/8/16,64.704         
6/6/16,105.52         
6/19/15,5.792         
3/5/15,466.158         
3/5/15,10.312         
3/5/15,2.556         
8/4/17,7.968         
8/4/17,8.784         
12/30/17,3.024         
5/23/15,51.45         
12/6/14,14.016         
12/6/14,214.95         
12/6/14,35.04         
12/6/14,10.776         
12/6/14,4.6         
12/6/14,35.168         
8/7/15,19.152         
3/17/14,4.448         
3/17/14,5.184         
3/17/14,15.552         
3/26/15,40.032         
3/26/15,16.776         
12/14/14,186.304         
9/19/15,66.36         
4/25/17,42.048         
4/25/17,67.92         
10/18/14,52.512         
10/18/14,186.912         
10/18/14,10.048         
11/13/15,17.496         
1/31/16,15.552         
11/17/16,10.776         
7/25/17,3.304         
11/11/17,35.48         
9/26/15,34.44         
9/26/15,629.93         
9/26/15,79.056         
4/4/14,232.55         
4/4/14,99.98         
4/4/14,19.44         
4/4/14,12.96         
9/14/14,464.292         
9/14/14,68.46         
9/14/14,2799.96         
9/14/14,601.3         
9/14/14,16.99         
9/14/14,287.97         
9/14/14,44.82         
12/29/17,101.12         
6/21/15,107.976         
11/26/17,58.73         
11/26/17,93.344         
10/23/16,17.05         
12/14/15,8.096         
11/13/16,30.36         
9/29/17,23.34         
9/29/17,51.55         
11/8/15,119.9         
4/1/16,1317.492         
4/1/16,63.84         
4/1/16,3.592         
2/2/17,86.26         
2/2/17,139.04         
2/2/17,46.8         
12/24/17,8.544         
12/24/17,842.376         
6/21/14,1214.85         
3/6/17,67.78         
9/25/17,39.9         
6/30/14,2.688         
6/30/14,6.6         
8/7/15,28.4         
8/7/15,212.94         
6/30/17,1001.584         
6/30/17,569.058         
6/30/17,14.224         
10/26/15,105.584         
10/26/15,68.72         
7/30/14,1367.84         
11/18/16,301.96         
7/6/15,170.352         
11/10/14,3.9         
11/10/14,12.84         
11/10/14,15.84         
11/10/14,563.94         
11/10/14,62.94         
11/10/14,535.41         
5/27/16,3504.9         
5/27/16,144.12         
5/27/16,314.55         
3/8/15,3.408         
10/19/17,2.072         
10/19/17,328.3992         
11/5/16,53.248         
12/26/16,4.992         
4/13/15,37.68         
4/13/15,258.576         
4/13/15,75.84         
9/12/17,45.36         
9/12/17,45.78         
9/24/17,40.29         
9/24/17,38.71         
10/10/15,1801.632         
11/27/15,748.752         
9/13/15,199.96         
9/13/15,1516.2         
11/14/17,167.952         
11/14/17,45.04         
5/5/17,23.16         
11/28/14,397.6         
11/28/14,85.96         
11/28/14,13.12         
11/28/14,45.66         
5/10/14,158.13         
5/10/14,43.6         
3/3/16,3930.072         
3/3/16,2.304         
3/3/16,431.976         
3/3/16,41.72         
8/15/15,104.23         
8/15/15,70.26         
9/12/15,9.26         
9/12/15,105.98         
9/12/15,1.24         
9/12/15,20.7         
9/12/15,28.9         
9/12/15,27.18         
1/12/15,465.18         
5/12/15,36.63         
9/26/16,51.45         
9/26/16,7.83         
9/26/16,35.4         
9/26/16,29.9         
9/9/17,17.48         
4/15/17,79.14         
6/10/17,8.4         
9/1/17,498.26         
6/14/14,212.94         
5/18/17,706.86         
5/18/17,114.95         
5/18/17,43.19         
9/12/17,166.44         
6/21/16,36.56         
6/21/16,186.144         
6/21/16,353.568         
11/26/14,81.98         
3/19/17,14.624         
3/19/17,697.16         
3/19/17,30.93         
3/19/17,27.496         
10/18/14,605.34         
8/22/17,210.008         
11/19/16,54.96         
9/20/14,164.22         
9/20/14,362.94         
9/20/14,59.98         
9/11/16,332.94         
9/11/16,39.872         
9/23/16,13.68         
8/4/17,3.318         
7/25/16,10.44         
8/2/16,136.464         
8/2/16,333.576         
8/2/16,12.544         
5/21/15,20.768         
11/3/17,43.5         
4/16/15,12.576         
12/12/16,249.95         
12/12/16,49.12         
10/30/15,182.91         
3/7/14,107.648         
3/5/15,99.372         
3/5/15,33.568         
8/8/16,10.56         
1/3/17,38.88         
10/9/17,35.2         
10/20/17,45.528         
9/7/14,196.776         
9/7/14,2.92         
9/7/14,200.795         
9/7/14,46.688         
9/7/14,21.864         
9/30/17,11.76         
9/30/17,167.94         
9/30/17,3.89         
11/16/17,52.44         
9/11/17,32.36         
9/11/17,406.6         
1/16/17,27.92         
1/16/17,399.672         
11/26/16,3.744         
11/7/15,715.2         
12/14/17,159.8         
12/14/17,44.75         
9/13/14,340.116         
12/7/14,105.52         
9/7/17,13.48         
10/7/17,85.52         
9/5/15,6.16         
9/5/15,36.84         
3/30/14,15.84         
3/30/14,44.4         
5/5/17,21.24         
5/5/17,9.552         
5/5/17,89.991         
4/30/17,163.96         
9/8/14,17.904         
9/8/14,966.7         
9/8/14,182.112         
6/20/17,4.464         
12/26/15,51.588         
8/15/17,50.4         
3/4/17,89.568         
7/27/17,14.89         
7/27/17,543.92         
9/23/16,4.08         
9/23/16,18.9         
5/30/16,2275.5         
5/30/16,1979.7         
5/30/16,62.1         
11/16/14,37.296         
9/21/14,8.544         
2/21/16,68.95         
2/21/16,296.37         
2/21/16,39.98         
11/19/17,191.058         
11/19/17,13.04         
11/19/17,1525.188         
8/21/16,9.216         
8/21/16,28.048         
4/30/17,64.96         
4/30/17,30.56         
5/2/16,187.056         
10/2/17,11.808         
10/2/17,9.656         
10/2/17,20.736         
10/2/17,27.36         
10/2/17,2314.116         
10/2/17,34.236         
10/2/17,19.76         
9/18/17,15.96         
12/4/15,16.9         
12/4/15,25.08         
1/17/15,6.68         
1/6/14,19.44         
3/5/15,31.92         
12/25/16,33.568         
9/4/16,63.94         
9/4/16,60.6         
9/4/16,22.72         
8/26/14,10.68         
8/26/14,17.34         
8/26/14,3.38         
5/21/15,26.976         
10/16/17,307.776         
11/9/15,244.55         
11/9/15,12.24         
11/9/15,13.98         
11/9/15,899.95         
11/21/14,1.632         
11/21/14,267.96         
10/11/15,31.95         
3/21/17,725.84         
3/21/17,10.896         
3/21/17,8.544         
1/4/15,32.34         
1/4/15,39.9         
12/9/17,143.856         
9/6/16,41.92         
9/6/16,329.584         
9/3/16,87.28         
5/13/14,279.456         
5/13/14,8         
9/29/16,27.24         
8/5/14,16.36         
8/5/14,15.78         
8/5/14,45.98         
4/14/17,198.272         
6/9/17,720.76         
12/29/16,70.56         
12/29/16,81.96         
1/18/14,64.864         
11/20/16,151.192         
6/10/17,88.776         
6/10/17,11.56         
6/10/17,15.58         
9/10/17,85.056         
4/8/17,273.96         
4/8/17,306.9         
10/24/15,15.552         
10/24/15,347.361         
10/24/15,10.368         
5/27/17,98.16         
5/27/17,31.44         
12/5/14,348.488         
12/5/14,172.736         
8/14/16,15.54         
8/14/16,105.552         
9/5/16,25.92         
9/5/16,15.808         
9/5/16,10.368         
6/26/17,358.2         
6/26/17,545.916         
3/12/17,40.41         
2/18/17,167.976         
2/18/17,109.53         
2/18/17,9.82         
11/10/17,26.352         
11/19/14,22.5         
11/19/14,9.96         
11/19/14,213.08         
11/19/14,1025.88         
11/18/14,21.98         
9/24/16,63.2         
11/20/16,39         
9/27/16,2.907         
4/9/16,556.665         
9/21/17,71.98         
9/21/17,79.98         
8/24/17,24.672         
8/24/17,3.744         
2/22/16,445.96         
2/22/16,36.24         
2/22/16,10.65         
12/8/17,87.92         
12/8/17,22.424         
12/8/17,90.48         
12/8/17,42.76         
9/18/17,10.08         
9/18/17,101.34         
9/11/16,224.75         
9/23/17,73.176         
9/23/17,20.736         
9/23/17,39.984         
10/6/14,15.36         
10/23/15,36.288         
10/23/15,150.384         
3/31/16,280.782         
3/31/16,31.984         
12/29/16,11.232         
11/3/17,26.4         
1/20/17,3.52         
12/3/16,1649.95         
12/3/16,111.9         
6/14/16,599.165         
9/2/16,46.53         
9/5/14,31.984         
10/21/17,161.568         
10/21/17,4.064         
10/21/17,6.216         
4/25/17,8.896         
10/19/15,1640.7         
10/19/15,270         
7/5/14,19.52         
7/5/14,9.81         
7/5/14,213.216         
4/4/16,588.784         
11/13/17,2.064         
9/9/17,6.368         
4/17/15,99.6         
4/17/15,62.296         
4/17/15,10.71         
7/25/16,20.936         
8/26/16,33         
8/26/16,249.95         
9/12/14,357.93         
9/12/14,57.4         
9/12/14,331.96         
9/12/14,40.56         
7/22/16,86.2         
5/19/17,38.016         
4/28/17,8.384         
4/28/17,6.848         
12/29/17,19.6         
12/29/17,68.46         
9/4/17,13.344         
9/4/17,1478.272         
3/21/14,16.272         
9/28/17,9.24         
1/19/14,32.34         
1/19/14,56.064         
1/19/14,108.72         
1/19/14,181.47         
2/14/14,16.176         
6/9/16,122.352         
9/26/14,585.552         
9/26/14,19.44         
5/30/16,123.92         
12/19/17,13.36         
12/19/17,78.256         
12/19/17,102.018         
12/26/17,750.68         
6/15/17,44.4         
6/15/17,84.55         
6/15/17,17.94         
11/20/16,128.4         
3/31/14,1.869         
10/8/17,103.192         
10/8/17,36         
10/8/17,239.96         
10/8/17,40.68         
1/30/17,419.136         
12/12/14,23.472         
10/24/15,3.592         
4/1/17,23.976         
4/1/17,6.264         
4/1/17,20.808         
4/1/17,218.352         
1/26/17,18.16         
11/28/14,7.36         
11/28/14,41.4         
11/28/14,411.332         
9/4/15,7.656         
6/12/17,63.92         
7/15/17,6.56         
7/15/17,7.83         
7/15/17,41.9         
7/15/17,664.146         
7/15/17,8.96         
11/2/17,3.312         
11/2/17,20.136         
11/2/17,8.856         
11/2/17,859.2         
10/8/16,61.96         
4/8/16,17.92         
10/8/15,145.9         
5/15/17,56.704         
5/15/17,11.12         
2/24/14,32.896         
2/24/14,22.776         
5/30/15,239.97         
5/30/15,160.32         
5/30/15,128.85         
11/18/16,1319.96         
12/4/17,239.96         
12/4/17,54.768         
12/4/17,13.392         
12/4/17,23.92         
12/4/17,255.968         
6/5/16,21.552         
6/5/16,58.24         
12/10/16,80.28         
4/30/17,9.78         
4/24/17,1.81         
5/8/15,37.94         
3/31/15,79.96         
8/6/17,115.296         
12/2/17,2479.96         
6/6/16,179.94         
6/6/16,26.85         
6/6/16,323.37         
6/6/16,59.94         
6/6/16,64.14         
6/6/16,11.67         
6/6/16,12.96         
4/13/15,17.43         
5/22/17,181.986         
5/22/17,1.592         
5/22/17,22.344         
12/19/16,455.97         
12/19/16,10.44         
12/19/16,5.214         
9/22/17,67.4         
9/7/17,25.16         
9/7/17,126.56         
11/28/14,43.68         
11/28/14,139.93         
11/12/14,2.672         
11/12/14,16.656         
11/12/14,79.512         
11/12/14,36.288         
11/12/14,67.9932         
10/2/17,10.16         
12/14/15,6.16         
12/14/15,56.3         
12/6/15,6.48         
12/6/15,1325.85         
12/6/15,14.94         
3/31/17,34.54         
3/31/17,2999.95         
3/31/17,64.12         
3/13/17,19.456         
3/13/17,209.986         
3/13/17,29.76         
3/13/17,89.768         
3/13/17,959.984         
3/13/17,15.552         
3/13/17,34.36         
12/5/14,98.376         
12/5/14,29.94         
12/5/14,17.472         
12/5/14,36.738         
12/5/14,179.94         
12/12/16,383.64         
12/12/16,56.52         
9/9/17,6.56         
9/9/17,243.92         
9/9/17,47.52         
10/4/17,19.98         
5/9/16,8         
12/15/14,6.16         
11/30/17,83.56         
11/30/17,546.06         
11/30/17,269.49         
3/19/15,10.9         
7/19/14,6.096         
12/8/16,34.05         
12/8/16,352.38         
10/13/14,245.98         
10/13/14,18.94         
11/19/17,59.913         
9/24/17,391.98         
9/24/17,437.85         
9/25/15,68.62         
2/13/17,25.02         
2/13/17,10.71         
10/3/14,55.984         
10/3/14,14.48         
10/3/14,142.488         
8/27/16,14.16         
8/27/16,79.92         
12/3/15,590.352         
9/20/16,17.088         
9/20/16,98.392         
3/25/17,11.05         
12/6/15,7.78         
8/31/17,659.9         
10/5/15,53.04         
8/18/17,843.9         
8/18/17,1496.16         
2/2/16,117.96         
8/23/16,21.3         
8/23/16,1040.8         
8/23/16,29.34         
6/30/17,19.52         
9/18/15,443.92         
9/25/16,499.95         
9/25/16,3.04         
9/25/16,201.96         
9/25/16,68.64         
10/24/16,100         
10/24/16,359.98         
9/29/14,6.16         
9/29/14,2348.82         
6/26/17,13.872         
6/26/17,273.552         
8/21/16,815.292         
2/11/14,234.45         
2/11/14,1256.22         
2/11/14,17.46         
9/23/16,10.528         
12/5/15,152.8         
9/3/17,82.56         
9/3/17,284.97         
3/26/17,60.84         
12/21/14,1325.76         
12/21/14,572.16         
9/23/14,28.8         
4/2/17,11.12         
4/1/16,7.04         
5/15/15,17.94         
3/23/17,34.76         
4/14/17,74.45         
1/4/15,192.22         
11/2/17,19.44         
7/17/17,32.4         
7/17/17,57.9         
7/17/17,10.56         
7/17/17,1194.165         
10/6/17,40.99         
11/4/14,2.94         
12/18/16,45.24         
12/18/16,18.688         
12/18/16,11.648         
12/18/16,112.776         
12/18/16,377.45         
12/18/16,15.936         
12/18/16,28.68         
9/24/16,21.44         
9/24/16,511.056         
7/21/16,18.656         
7/21/16,11.088         
7/21/16,66.688         
7/21/16,99.488         
6/11/16,14.62         
6/11/16,53.984         
6/11/16,389.97         
6/9/15,355.36         
6/9/15,140.376         
10/27/17,15.84         
10/27/17,8.448         
1/22/16,12.96         
5/28/14,57.408         
5/28/14,27.6         
12/29/14,38.976         
7/28/16,20.44         
7/28/16,109.92         
9/24/16,6.38         
9/24/16,6.48         
4/2/14,15.84         
4/2/14,1049.93         
4/2/14,154.9         
11/5/15,98.352         
7/28/14,14.32         
7/28/14,129.888         
7/28/14,48.944         
12/26/15,275.058         
12/10/15,27.36         
12/10/15,44.75         
12/10/15,134.99         
12/10/15,26.4         
12/10/15,542.94         
5/5/16,71.088         
10/14/17,27.396         
10/14/17,13.456         
11/5/16,11.84         
11/3/17,35.88         
11/24/16,40.752         
11/24/16,139.96         
12/14/14,2.624         
12/14/14,136.53         
12/14/14,263.96         
11/3/14,11.64         
9/22/17,40.176         
5/8/15,79.44         
5/8/15,357.93         
5/8/15,127.764         
5/8/15,2799.944         
5/8/15,19.44         
7/31/17,36.792         
3/1/14,5.94         
9/25/17,177.55         
10/9/15,619.95         
10/9/15,29.16         
10/9/15,57.96         
10/9/15,29.403         
3/29/17,81.4         
11/14/15,8.72         
11/14/15,91.176         
11/14/15,159.968         
9/26/16,12.96         
9/22/14,331.536         
9/25/15,899.91         
5/4/15,946.344         
12/8/17,178.11         
12/8/17,1089.75         
12/8/17,61.06         
12/8/17,459.92         
12/8/17,27.52         
6/29/17,638.82         
6/29/17,30.69         
6/29/17,25.16         
6/29/14,13.92         
1/20/14,19.36         
1/20/14,19.3         
12/31/16,38.376         
3/28/17,12.96         
3/28/17,26.48         
3/28/17,532.72         
3/28/17,26.72         
3/28/17,20.04         
3/28/17,795.48         
3/28/17,21.56         
12/8/16,249.584         
12/8/16,68.112         
12/8/16,16.56         
11/18/17,74.95         
5/30/14,355.455         
1/22/16,44.4         
1/22/16,20.65         
2/3/16,866.4         
3/29/15,5.56         
10/14/14,3.16         
10/14/14,1999.96         
8/11/15,46.152         
11/22/15,32.985         
12/30/16,481.32         
12/30/16,6.384         
8/12/17,542.94         
8/12/17,54.92         
11/3/15,1448.82         
9/10/15,353.88         
11/8/14,333.576         
10/8/16,60.144         
9/8/17,85.2         
2/25/15,3.15         
2/25/15,22.72         
9/24/15,14.91         
9/24/15,1158.12         
11/26/15,599.99         
8/31/16,23.968         
4/12/16,638.288         
4/12/16,13.208         
12/4/16,15.528         
12/4/16,104.85         
11/11/14,30.48         
11/11/14,112.648         
4/2/15,71.976         
12/12/15,2.21         
12/12/15,15.52         
12/12/15,36.44         
10/2/17,217.764         
10/2/17,39.072         
10/2/17,22.638         
10/2/17,95.144         
4/10/17,12.32         
4/10/17,4.419         
9/29/17,35         
9/29/17,72.784         
9/29/17,97.84         
9/29/17,51.75         
9/29/17,46.672         
9/29/14,1395.54         
9/29/14,117.36         
9/29/14,18.9         
9/29/14,77.52         
8/20/14,421.372         
7/11/14,575.968         
7/11/14,10.368         
3/22/15,15.984         
5/12/17,10.272         
11/13/17,61.792         
11/13/17,205.9992         
9/4/16,12.192         
9/4/16,87.168         
9/4/16,31.744         
2/6/16,132.224         
3/22/15,105.52         
3/22/15,91.96         
3/22/15,1487.976         
7/2/15,19.44         
6/15/15,11.672         
11/26/14,279.96         
11/26/14,12.912         
11/26/14,17.088         
11/26/14,93.15         
11/26/14,11.52         
5/12/17,238.62         
5/12/17,7.77         
5/12/17,285.48         
5/12/17,19.168         
5/2/14,26.136         
9/3/17,419.4         
9/3/17,90.801         
9/3/17,181.764         
9/3/17,5.56         
12/3/16,581.96         
12/3/16,29.98         
7/18/15,519.96         
7/21/16,6.264         
7/21/16,363.92         
6/9/15,64.2         
6/9/15,38.52         
6/9/15,72.6         
11/27/17,57.568         
3/27/15,83.7         
9/22/15,32.4         
9/22/15,47.98         
11/17/15,415.968         
11/17/15,304.9         
11/17/15,80.96         
11/17/15,777.21         
11/17/15,32.4         
11/17/15,225.568         
11/17/15,36.6         
11/10/15,715.64         
11/10/15,795.51         
11/10/15,549.99         
11/10/15,74.76         
11/10/15,29.22         
9/10/14,9.64         
8/5/15,33.488         
8/5/15,23.04         
8/5/15,1.362         
8/5/15,14.76         
9/3/17,239.666         
11/1/15,301.96         
4/29/15,7.968         
5/1/16,109.92         
5/1/16,19.44         
5/1/16,11.16         
8/5/14,79.47         
8/5/14,4.56         
8/5/14,1133.35         
1/4/16,4.672         
1/4/16,104.58         
11/7/16,1603.136         
6/14/16,1293.488         
9/24/16,127.95         
3/30/17,59.76         
6/4/17,108.08         
6/4/17,9.54         
4/7/15,11.736         
5/21/14,447.86         
5/21/14,17.94         
5/21/14,245.88         
9/5/16,192.16         
9/18/16,801.568         
9/18/16,368.91         
9/18/16,885.528         
3/13/16,28.28         
3/13/16,4912.59         
10/16/14,14.352         
10/16/14,179.97         
10/8/17,42.76         
5/7/15,45.68         
4/14/16,25.06         
11/21/16,38.432         
11/21/16,21.568         
11/21/16,81.576         
9/10/17,2.78         
9/9/17,99.87         
11/1/14,44.4         
11/1/14,21.4         
4/3/16,71.12         
4/3/16,259.96         
1/12/17,9.78         
11/20/15,24.192         
11/27/16,31.56         
11/6/17,59.94         
11/6/17,45.36         
11/6/17,26.4         
11/6/17,41.4         
11/6/17,16.95         
12/2/16,24.704         
12/2/16,59.7         
12/2/16,14.52         
12/2/16,104.184         
12/17/16,46.53         
8/24/14,25.5         
9/17/15,14.9         
9/17/15,87.71         
9/17/15,199.764         
9/17/15,94.6         
9/17/15,4228.704         
9/17/15,2003.92         
9/17/15,209.97         
9/17/15,659.9         
9/17/15,110.96         
9/17/15,67.8         
11/26/16,313.176         
11/19/17,22.96         
6/3/17,1099.5         
4/8/14,1215.92         
10/11/14,7.31         
10/11/14,8.92         
7/7/17,87.21         
7/7/17,15.552         
7/7/17,683.988         
7/7/17,13.392         
7/7/17,16.776         
7/7/17,527.92         
7/4/16,25.4         
7/4/16,177.48         
7/4/16,71.976         
5/19/17,95.992         
5/19/17,13.216         
10/12/17,435.84         
10/12/17,5.88         
8/6/16,211.168         
8/25/14,6.28         
8/25/14,95.1         
8/25/14,25.92         
8/25/14,48.84         
9/14/15,25.9         
3/5/17,42.68         
3/5/17,299.97         
3/5/17,262.24         
3/5/17,234.36         
4/15/17,20.736         
3/30/14,10.5         
11/11/14,23.968         
11/11/14,521.96         
3/12/16,676.55         
3/12/16,154.9         
3/12/16,30.56         
3/12/16,770.352         
2/9/17,21.12         
11/11/14,575.928         
11/11/14,7.78         
11/11/14,123.92         
8/20/17,17.22         
8/20/17,226.56         
8/20/17,107.88         
1/15/16,81.98         
7/20/14,104.85         
7/20/14,8.704         
7/20/14,19.92         
7/20/14,43.02         
2/6/17,240.784         
12/25/15,414.96         
10/8/16,387.72         
7/13/17,360.38         
7/13/17,13.56         
4/24/17,552         
9/7/14,429.9         
9/7/14,32.06         
9/7/14,161.96         
9/7/14,19.86         
11/21/16,12.96         
9/16/17,20.544         
7/19/16,185.58         
7/19/16,77.56         
7/19/16,87.92         
7/19/16,245.94         
7/19/16,8.6         
7/19/16,504.9         
9/15/17,2357.488         
9/15/17,369.544         
9/15/17,184.752         
12/11/16,64.96         
12/11/16,13.52         
12/11/16,458.43         
12/11/16,387.136         
12/11/16,328.59         
12/10/14,338.352         
12/10/14,25.92         
12/10/14,91.36         
12/13/14,87.96         
12/13/14,5.214         
9/21/17,12.294         
9/7/17,19.76         
11/2/15,109.764         
12/11/17,128.85         
4/1/17,127.95         
12/30/15,68.52         
12/30/15,74.94         
12/30/15,2548.56         
12/30/15,271.44         
12/30/15,287.88         
3/10/16,14.9         
3/10/16,4158.912         
4/6/14,91.96         
4/6/14,33.11         
4/6/14,19.44         
4/6/14,55.48         
10/5/14,91.92         
8/13/16,17.34         
8/13/16,71.98         
11/17/14,7.08         
4/24/17,69.98         
8/24/17,646.272         
8/24/17,10.368         
2/23/17,8.4         
2/23/17,71.96         
11/19/16,18.48         
11/14/16,9.84         
7/6/17,239.24         
12/25/16,21.12         
4/23/17,54.9         
12/14/15,15.24         
4/19/15,19.568         
4/19/15,310.392         
9/4/16,42.6         
9/4/16,113.94         
9/4/16,129.92         
9/4/16,5.28         
9/24/17,859.2         
9/24/17,506.28         
2/4/16,14.368         
5/19/17,314.352         
5/19/17,27.888         
9/3/15,238.152         
6/9/16,692.94         
11/7/15,16.146         
11/7/15,1345.485         
6/15/16,173.488         
4/25/15,57.75         
4/25/15,272.4         
9/23/16,11.952         
9/23/16,28         
9/23/16,12.201         
8/18/16,2.068         
8/18/16,83.84         
3/2/14,11.36         
3/2/14,36.4         
12/30/14,27.968         
4/10/15,142.04         
4/10/15,14.67         
12/25/15,1199.96         
12/25/15,12.6         
12/25/15,17.94         
4/5/15,23.904         
1/17/15,88.96         
5/20/17,518.272         
5/20/17,6.98         
5/20/17,343.2         
8/13/17,17.544         
12/31/15,152.688         
12/31/15,3.488         
12/31/15,5.888         
12/25/17,153.552         
12/25/17,270.62         
9/1/16,468.9         
9/1/16,72.48         
9/1/16,10.95         
9/1/16,191.82         
8/5/17,151.056         
2/18/14,25.16         
11/22/16,6.216         
11/22/16,23.616         
11/22/16,24.032         
11/22/16,2.088         
11/22/16,4.488         
12/14/15,29.22         
6/13/15,6.48         
12/28/17,1.188         
9/20/17,272.646         
9/20/17,212.8         
9/20/17,38.52         
9/20/17,72.64         
9/20/17,45.4         
9/20/17,13.76         
9/20/17,80.991         
9/20/17,11.784         
9/20/17,4.36         
9/20/17,2888.127         
9/20/17,1299.66         
9/20/17,2254.41         
9/20/17,104.85         
9/20/17,59.97         
8/22/17,314.532         
6/18/15,13.632         
12/20/14,19.432         
12/20/14,65.44         
9/11/16,6         
9/11/16,1.908         
11/12/16,1474.802         
11/12/16,110.096         
11/12/16,16.752         
11/12/16,1537.074         
11/12/16,449.372         
3/14/16,41.904         
11/13/16,2279.96         
11/13/16,14.94         
9/19/17,191.976         
9/19/17,23.832         
9/19/17,409.216         
9/19/17,72.588         
12/4/17,61.568         
8/31/15,20.96         
6/3/17,44.75         
6/3/17,11.96         
6/3/17,3.912         
3/31/16,327.996         
10/25/14,49.408         
3/26/17,53.25         
3/26/17,3.76         
12/27/14,767.214         
9/15/17,163.96         
8/16/16,161.28         
11/4/16,192.8         
10/18/15,27.696         
10/18/15,73.164         
10/31/16,32.064         
3/30/14,205.666         
4/18/15,115.44         
7/9/17,274.8         
7/9/17,195.64         
7/9/17,257.98         
7/9/17,119.04         
6/27/17,20.07         
12/22/14,11.76         
11/21/17,11.76         
11/21/17,40.736         
6/27/16,201.584         
12/28/17,340.704         
4/8/16,354.9         
3/18/14,1198.33         
7/3/17,87.92         
4/20/17,51.968         
4/20/17,51.336         
4/20/17,332.704         
4/20/17,42.408         
8/3/16,81.54         
8/3/16,167.28         
12/3/16,772.68         
3/19/14,323.976         
3/19/14,11.808         
3/19/14,26.16         
3/19/14,33.57         
3/19/14,4.992         
3/19/14,20.016         
3/19/14,170.24         
4/20/15,117.456         
9/19/15,22.96         
8/27/14,13.36         
12/19/16,34.248         
12/19/16,3.52         
8/2/14,26.7         
8/2/14,21.2         
8/2/14,838.38         
9/21/15,1690.04         
9/21/15,85.96         
9/21/15,121.96         
9/21/15,23.92         
9/21/15,63.96         
9/21/15,629.95         
9/21/15,113.73         
9/21/15,14.6         
9/21/15,887.84         
12/11/16,403.92         
8/7/15,106.8         
11/15/15,70.95         
11/15/15,34.944         
11/15/15,119.04         
4/4/17,383.84         
12/24/16,799.56         
12/13/17,31.44         
12/22/17,25.92         
12/22/17,6.33         
12/22/17,75.88         
10/21/17,329.988         
10/21/17,71.376         
11/13/15,63.77         
11/13/15,50.97         
11/13/15,96.08         
4/16/15,1439.968         
4/16/15,43.56         
12/16/16,563.92         
10/21/16,235.152         
12/1/17,7.712         
10/20/16,51.016         
10/20/16,25.248         
10/20/16,56.686         
9/29/17,51.168         
8/18/17,2793.528         
8/18/17,1000.02         
8/18/17,65.94         
11/12/17,18.24         
11/12/17,76.12         
10/11/14,7.64         
11/28/15,68.16         
11/28/15,62.24         
7/27/15,29.97         
10/20/16,125.7         
10/20/16,191.98         
10/20/16,20.86         
9/14/17,56.7         
12/23/17,72.704         
